algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
LinearSVC,tfidf,11560,0,"{'class_weight': 'balanced', 'dual': True, 'fit_intercept': False, 'loss': 'squared_hinge', 'penalty': 'l2'}",0.9995666666666667,0.999333644299327,0.9997999066230908,0.9998,0.9993333333333333,0.9995667677541907,0.9995665655319574,0.9991334421278697,15000,15000,30000,0.999566775461209,0.9995666666666667,0.999566666643074,0.999566775461209,0.9995666666666667,0.9995666666430741,0.907,0.8694625998547567,0.9530276046304541,0.9578,0.8562,0.9114960030452988,0.9020227560050569,0.8182340902522711,5000,5000,10000,0.9112451022426054,0.907,0.9067593795251778,0.9112451022426054,0.907,0.9067593795251778
