ensemble_type,strategy,weights,estimators,best_cost,c1_strategy,c2_strategy,w_strategy,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,features,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[-1130.1554123952799, -1996.9679252459232, 1117.1423757704133]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09799999999999998,exp_decay,exp_decay,exp_decay,100,10,60,0.582,0.964,0.734,tfidf,109508,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9104,0.88,0.9460869565217391,0.9504,0.8704,0.9138461538461539,0.9066666666666667,0.8234392351066613,5000,5000,10000,0.9130434782608696,0.9104,0.9102564102564104,0.9130434782608696,0.9104,0.9102564102564104
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[31.7658812928059, 110.7949911365785, -52.23375970019158]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.0968,exp_decay,exp_decay,exp_decay,100,10,60,0.531,0.923,0.955,tfidf,128240,232,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9102,0.8810850984764028,0.9441316587267216,0.9484,0.872,0.9135041417838567,0.9066333957163651,0.8228048539048874,5000,5000,10000,0.9126083786015622,0.9102,0.910068768750111,0.9126083786015623,0.9102,0.9100687687501109
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.31644987265496805, 2.5157943944632732, -0.08483720896029884]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09506666666666663,exp_decay,nonlin_mod,exp_decay,100,10,60,0.553,0.551,0.953,tfidf,106833,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9106,0.8813150074294205,0.9447573656845754,0.949,0.8722,0.9139060092449923,0.9070299500831945,0.8236325836203989,5000,5000,10000,0.9130361865569979,0.9106,0.9104679796640934,0.9130361865569979,0.9106,0.9104679796640934
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.12267004503725731, 0.8507683075981731, 0.6408985803389023]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09079999999999999,exp_decay,nonlin_mod,exp_decay,100,10,60,0.637,0.691,0.794,tfidf,125488,233,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9101,0.8810629994424828,0.9439272569820307,0.9482,0.872,0.9133994798188999,0.9065391412828777,0.8225916412895198,5000,5000,10000,0.9124951282122568,0.9101,0.9099693105508888,0.9124951282122568,0.9101,0.9099693105508888
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.3538143376996237, 0.8872259514349644, 0.08374020701354822]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.08879999999999999,exp_decay,lin_variation,exp_decay,100,10,60,0.616,0.56,0.952,tfidf,108966,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.911,0.8791512915129152,0.9486899563318777,0.953,0.869,0.9145873320537427,0.9070981210855948,0.8249154536850548,5000,5000,10000,0.9139206239223965,0.911,0.9108427265696688,0.9139206239223964,0.911,0.9108427265696688
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.19925396972797246, 0.3692586245280181, -0.003472624606496428]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09199999999999997,exp_decay,lin_variation,exp_decay,100,10,60,0.909,0.751,0.861,tfidf,127402,228,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9105,0.8812929593163663,0.9445527398743773,0.9488,0.8722,0.9138014061446594,0.9069356348133514,0.8234192850763216,5000,5000,10000,0.9129228495953718,0.9105,0.9103685204790054,0.9129228495953717,0.9105,0.9103685204790054
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.3522899209969642, 0.9642938476556144, 0.1775251449786498]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09986666666666666,nonlin_mod,exp_decay,exp_decay,100,10,60,0.583,0.909,0.705,tfidf,106902,3,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9114,0.8817743132887899,0.9460104076322636,0.9502,0.8726,0.9147092799383905,0.9078235538909697,0.825288597021577,5000,5000,10000,0.9138923604605267,0.9114,0.91126641691468,0.9138923604605268,0.9114,0.9112664169146801
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.9580185343471426, 1.0044714005634874, 0.10663404985967984]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09119999999999995,nonlin_mod,exp_decay,exp_decay,100,10,60,0.654,0.57,0.708,tfidf,126091,231,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.91,0.8800519095291064,0.9450716456795484,0.9494,0.8706,0.9134115836059264,0.90630855715178,0.8225577884082655,5000,5000,10000,0.9125617776043273,0.91,0.9098600703788533,0.9125617776043273,0.91,0.9098600703788532
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.1746051826817541, 0.538923288587128, 0.48202250982462586]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09573333333333334,nonlin_mod,nonlin_mod,exp_decay,100,10,60,0.779,0.698,0.569,tfidf,107630,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9104,0.8805637982195845,0.9453125,0.9496,0.8712,0.9137798306389531,0.906744379683597,0.8233342368556253,5000,5000,10000,0.9129381491097923,0.9104,0.910262105161275,0.9129381491097923,0.9104,0.910262105161275
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.404926023883506, 0.8474010039293047, 0.235007752627418]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09693333333333332,nonlin_mod,nonlin_mod,exp_decay,100,10,60,0.951,0.53,0.539,tfidf,126336,228,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9111,0.8817084493964716,0.9453954496208017,0.9496,0.8726,0.9143957631198845,0.9075403016120644,0.8246483042922008,5000,5000,10000,0.9135519495086366,0.9111,0.9109680323659745,0.9135519495086366,0.9111,0.9109680323659745
