ensemble_type,strategy,weights,estimators,best_cost,c1_strategy,c2_strategy,w_strategy,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,features,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[1.5440498475785334, 0.8196648161078586, -0.42095087673449233, 0.2878894488900216, -0.117225120488318]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.0912,nonlin_mod,lin_variation,nonlin_mod,100,10,60,0.77,0.912,0.918,tfidf,18084096,1883,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9074,0.878202748,0.941482445,0.946,0.8688,0.910841517,0.90368213,0.817238946,5000,5000,10000,0.909842596,0.9074,0.907261824,0.909842596,0.9074,0.907261824
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[8.49567907066149, 12.382636125123398, 8.429675399591176, 9.761410175101785, -1.893798876392897, 9.903645432738351, -17.875582687202165]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.071066667,lin_variation,exp_decay,nonlin_mod,100,10,60,0.859,0.903,0.617,tfidf,18204932,1675,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.925,0.920292722,0.929813916,0.9306,0.9194,0.925417661,0.924577635,0.850053317,5000,5000,10000,0.925053319,0.925,0.924997648,0.925053319,0.925,0.924997648
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[-0.21545190096040373, -1.0464100066317605, 0.8316288385723903, -0.6052315829283075, 0.1805321035822172]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.084,lin_variation,exp_decay,nonlin_mod,100,10,60,0.838,0.894,0.774,tfidf,18072795,1627,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9121,0.913671953,0.910539948,0.9102,0.914,0.911932672,0.912266693,0.824205951,5000,5000,10000,0.912105951,0.9121,0.912099683,0.912105951,0.9121,0.912099683
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[2.113402756491346, -0.37351733961557515, 1.864812575554038, 1.6284797954064625, 1.159684924855832, 0.32118370125113294, -1.0776644944148266]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.093733333,lin_variation,exp_decay,nonlin_mod,100,10,60,0.748,0.815,0.584,tfidf,18209165,1868,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.91,0.882891296,0.941239776,0.9454,0.8746,0.913077072,0.906697077,0.822062941,5000,5000,10000,0.912065536,0.91,0.909887074,0.912065536,0.91,0.909887074
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.31623281025570427, -0.04787924969848645, 0.7589564995298173, 0.965619018830996, -0.9417235551185563]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.094266667,lin_variation,exp_decay,nonlin_mod,100,10,60,0.865,0.624,0.75,tfidf,18152522,1851,0.9999,0.99980004,1,1,0.9998,0.99990001,0.99989999,0.99980002,15000,15000,30000,0.99990002,0.9999,0.9999,0.99990002,0.9999,0.9999,0.88,0.899495374,0.862318841,0.8556,0.9044,0.87699877,0.882858258,0.760906567,5000,5000,10000,0.880907107,0.88,0.879928514,0.880907107,0.88,0.879928514
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[1.2856036988628254, -0.6724983108670753, 0.20089348982974628, 2.0710132602573426, -0.3013144153711353, 1.360253078076802, -1.0272512233577344]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.07,lin_variation,nonlin_mod,nonlin_mod,100,10,60,0.791,0.762,0.765,tfidf,17954909,1640,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9231,0.916847291,0.929543147,0.9306,0.9156,0.923672457,0.922518892,0.846295214,5000,5000,10000,0.923195219,0.9231,0.923095674,0.923195219,0.9231,0.923095674
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[1.2588147869923232, 0.8665970833583968, 1.1159728358527323, 1.9047526451060262, 0.7700140502493444]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.089333333,lin_variation,nonlin_mod,nonlin_mod,100,10,60,0.567,0.987,0.589,tfidf,18259731,1742,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9103,0.8802595,0.945494028,0.9498,0.8708,0.913708514,0.90661114,0.823172731,5000,5000,10000,0.912876764,0.9103,0.910159827,0.912876764,0.9103,0.910159827
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[1.3383604059287388, 1.2458725428321316, 0.5429846829271785, 0.891701347371982, 0.5137187599397467, 0.4168225285434466, 0.369972116116562]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.091066667,lin_variation,nonlin_mod,nonlin_mod,100,10,60,0.823,0.571,0.735,tfidf,18269839,1928,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.91,0.88303438,0.941049914,0.9452,0.8748,0.913060278,0.906716418,0.82203961,5000,5000,10000,0.912042147,0.91,0.909888348,0.912042147,0.91,0.909888348
VotingClassifier,EnsembleStrategy.weight_voting_hard,"[0.3271989276555299, 1.0459311930429602, -0.7518061664029079, 0.6258437047918406, 0.5188658363368536]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.090666667,lin_variation,nonlin_mod,nonlin_mod,100,10,60,0.611,0.661,0.835,tfidf,18312974,1855,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9085,0.88113454,0.940099117,0.9444,0.8726,0.911671011,0.905092833,0.819114093,5000,5000,10000,0.910616828,0.9085,0.908381922,0.910616828,0.9085,0.908381922
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.9578464673218673, 0.28574616308921275, 0.9616912699766093, 0.7904175731461196, -0.28394955392869753, 0.8935820445387408, 0.15258195313709164]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.0848,lin_variation,lin_variation,nonlin_mod,100,10,60,0.864,0.874,0.526,tfidf,18303304,1682,1,1,1,1,1,1,1,1,15000,15000,30000,1,1,1,1,1,1,0.9095,0.885956645,0.936102236,0.94,0.879,0.912178554,0.906652914,0.820528015,5000,5000,10000,0.911029441,0.9095,0.909415734,0.911029441,0.9095,0.909415734
