ensemble_type,strategy,weights,estimators,best_cost,c1_strategy,c2_strategy,w_strategy,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,features,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.47892464530252127, 0.40423849420179253, -0.061869876032000726]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09119999999999995,exp_decay,lin_variation,exp_decay,100,10,60,0.943,0.951,0.51,tfidf,107043,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9119,0.8786541643684501,0.9515457136592852,0.9558,0.868,0.9156049430022034,0.9078548269009518,0.8269937481742219,5000,5000,10000,0.9150999390138677,0.9118999999999999,0.9117298849515776,0.9150999390138677,0.9119,0.9117298849515777
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[1.1883347239454998, 0.6660367525384818, 0.2619309020421241, 1.4711508531719073, 0.4346896155064954, 0.9585970648695299, 0.4741034427785778]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.08840000000000003,exp_decay,lin_variation,exp_decay,100,10,60,0.861,0.919,0.787,tfidf,18304415,1601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9101,0.8786703601108034,0.9472191930207198,0.9516,0.8686,0.9136821891502641,0.9062076160667711,0.8230398602002671,5000,5000,10000,0.9129447765657616,0.9101,0.9099449026085176,0.9129447765657617,0.9101,0.9099449026085176
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.7740198329244193, 0.859831253106098, 1.0504583011075148, 1.190982534682922, 0.2758186879012345]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.08626666666666671,exp_decay,lin_variation,exp_decay,100,10,60,0.803,0.546,0.765,tfidf,18196214,1691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9117,0.876945614356345,0.9535139898656092,0.9578,0.8656,0.9155912436669534,0.9074326449313346,0.8269222684849871,5000,5000,10000,0.915229802110977,0.9117,0.911511944299144,0.9152298021109772,0.9117,0.911511944299144
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.47892464530252127, 0.40423849420179253, -0.061869876032000726]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09119999999999995,exp_decay,lin_variation,exp_decay,100,10,60,0.943,0.951,0.51,tfidf,107043,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9119,0.8786541643684501,0.9515457136592852,0.9558,0.868,0.9156049430022034,0.9078548269009518,0.8269937481742219,5000,5000,10000,0.9150999390138677,0.9118999999999999,0.9117298849515776,0.9150999390138677,0.9119,0.9117298849515777
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[1.1883347239454998, 0.6660367525384818, 0.2619309020421241, 1.4711508531719073, 0.4346896155064954, 0.9585970648695299, 0.4741034427785778]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.08840000000000003,exp_decay,lin_variation,exp_decay,100,10,60,0.861,0.919,0.787,tfidf,18304415,1601,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9101,0.8786703601108034,0.9472191930207198,0.9516,0.8686,0.9136821891502641,0.9062076160667711,0.8230398602002671,5000,5000,10000,0.9129447765657616,0.9101,0.9099449026085176,0.9129447765657617,0.9101,0.9099449026085176
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.7740198329244193, 0.859831253106098, 1.0504583011075148, 1.190982534682922, 0.2758186879012345]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.08626666666666671,exp_decay,lin_variation,exp_decay,100,10,60,0.803,0.546,0.765,tfidf,18196214,1691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9117,0.876945614356345,0.9535139898656092,0.9578,0.8656,0.9155912436669534,0.9074326449313346,0.8269222684849871,5000,5000,10000,0.915229802110977,0.9117,0.911511944299144,0.9152298021109772,0.9117,0.911511944299144
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[9.259486347122573, 2.7652538932071096, -0.16385880716129356]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.0914666666666667,nonlin_mod,exp_decay,exp_decay,100,10,60,0.725,0.652,0.501,tfidf,107866,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9105,0.8757093172249679,0.9523914480934538,0.9568,0.8642,0.9144604797859122,0.9061549753591276,0.82454273893257,5000,5000,10000,0.9140503826592108,0.9105,0.9103077275725199,0.9140503826592108,0.9105,0.9103077275725198
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.6167864522567554, 0.5098447620916396, 0.9999060608978014, 0.7835435755554523, 0.12113566763715734, 0.5792848666199808, 0.7713432091935332]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605), MultinomialNB(alpha=0.138110891026767), LogisticRegression(class_weight='balanced', max_iter=125, solver='saga')]",0.08733333333333337,nonlin_mod,exp_decay,exp_decay,100,10,60,0.912,0.726,0.662,tfidf,18295880,1649,0.9993666666666666,0.9988013584604115,0.999933257692051,0.9999333333333333,0.9988,0.9993670253523004,0.9993663075742922,0.998733974742692,15000,15000,30000,0.9993673080762313,0.9993666666666667,0.9993666664632963,0.9993673080762312,0.9993666666666666,0.9993666664632963,0.91,0.8779498525073747,0.9479895104895105,0.9524,0.8676,0.9136607828089025,0.906015037593985,0.8229643234414514,5000,5000,10000,0.9129696814984426,0.91,0.9098379102014438,0.9129696814984425,0.91,0.9098379102014438
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.025025965568018615, 4.152524734291677, -3.4956764011103507, 0.37590910993583493, -0.16939963709169198]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced'), RandomForestClassifier(class_weight='balanced', criterion='entropy'), BernoulliNB(alpha=0.10460371036792848, binarize=0.042937660594707605)]",0.08186666666666664,nonlin_mod,exp_decay,exp_decay,100,10,60,0.87,0.945,0.863,tfidf,18315187,1735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9049,0.8835006630043569,0.9288286380004236,0.9328,0.877,0.9074812724973247,0.9021705585845078,0.8110636645502443,5000,5000,10000,0.9061646505023903,0.9049,0.9048259155409162,0.9061646505023903,0.9049,0.9048259155409163
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.47892464530252127, 0.40423849420179253, -0.061869876032000726]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09119999999999995,exp_decay,lin_variation,exp_decay,100,10,60,0.943,0.951,0.51,tfidf,107043,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15000,15000,30000,1.0,1.0,1.0,1.0,1.0,1.0,0.9119,0.8786541643684501,0.9515457136592852,0.9558,0.868,0.9156049430022034,0.9078548269009518,0.8269937481742219,5000,5000,10000,0.9150999390138677,0.9118999999999999,0.9117298849515776,0.9150999390138677,0.9119,0.9117298849515777
