strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
"('weight_voting_hard',)",0.0334151722749727,200.0,20.0,59.990228013029316,0.7415255157437614,0.7282011400651485,0.7631411509229088,1349806.3740499457,55.02741585233442,0.9999516556870195,0.9999308656685619,0.9999724508813752,0.9999724545876694,0.9999308566821382,0.9999516588526047,0.9999516525396253,0.9999033139014619,56732.0,56732.0,113464.0,0.9999516582350632,0.9999516556870195,0.9999516556870195,0.9999516582350632,0.9999516556870195,0.9999516556870195,0.968786392210379,0.9648704837983094,0.9728421486813282,0.9730215356037062,0.9645512487179686,0.9689091940477677,0.9686604763854436,0.937642678270631,18911.0,18911.0,37822.0,0.9688563162505411,0.968786392210379,0.9687848351720917,0.9688563162505411,0.968786392210379,0.9687848351720917
"('weight_voting_soft',)",0.03351246893414938,200.0,20.0,60.0,0.7306786394557843,0.76027646258504,0.732251428571422,1342664.1869387755,55.052517006802724,0.9999561970383564,0.9999395719502017,0.9999728256285618,0.9999728283937391,0.9999395654666641,0.9999561992938699,0.9999561947039399,0.9999123957515588,56732.0,56732.0,113464.0,0.9999561987733244,0.9999561970383564,0.9999561970383564,0.9999561987733244,0.9999561970383564,0.9999561970383564,0.9687657077322545,0.964723793346662,0.9729455690057098,0.9731373850274772,0.9643940304443558,0.9688945144789021,0.9686339490770215,0.9376003654271928,18911.0,18911.0,37822.0,0.9688346811809522,0.9687657077322545,0.9687642317463926,0.9688346811809522,0.9687657077322545,0.9687642317463926
weight_voting_soft,0.03458365655555556,200.0,20.0,56.0,0.7525555555555558,0.8183333333333334,0.7846666666666667,1423094.7777777778,56.0,0.9999324310000001,0.9999001261111111,0.9999647425555556,0.9999647466666666,0.999900115111111,0.9999324344444445,0.9999324271111113,0.9998648652222223,56732.0,56732.0,113464.0,0.9999324344444445,0.9999324310000001,0.9999324310000001,0.9999324344444445,0.9999324310000001,0.9999324310000001,0.9694240271111111,0.9649914115555556,0.9739449227777777,0.974194913111111,0.9646531414444444,0.9695705865555557,0.9692760006666666,0.9388921932222222,18911.0,18911.0,37822.0,0.9694681671111112,0.9694240271111111,0.9694232936666667,0.9694681671111112,0.9694240271111111,0.9694232936666667
w_strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
exp_decay,0.03344764940964892,200.0,20.0,59.97894736842105,0.7199669590643286,0.7486777777777878,0.7489695906432657,1335635.4324561404,55.13070175438597,0.9999401567903454,0.9999172731733916,0.9999630460508714,0.9999630508263129,0.9999172625587718,0.9999401605716344,0.9999401529268958,0.9998803162997091,56732.0,56732.0,113464.0,0.999940159609058,0.9999401567903454,0.9999401567903454,0.999940159609058,0.9999401567903454,0.9999401567903454,0.9691645244599579,0.9649259724152047,0.973492397317547,0.9737309359891904,0.9645981128605162,0.9693055409233985,0.9690219228277923,0.9383737043970568,18911.0,18911.0,37822.0,0.9692091849002986,0.9691645244599579,0.9691637318529188,0.9692091849002986,0.9691645244599579,0.9691637318529188
lin_variation,0.03358092976021054,200.0,20.0,60.0,0.7655750988142233,0.7448741765480941,0.7478287220026343,1370110.3432147563,55.11594202898551,0.9999555558023673,0.9999364091310933,0.999974706646899,0.9999747093886667,0.9999364020790522,0.9999555582681126,0.9999555533880081,0.999911113611328,56732.0,56732.0,113464.0,0.9999555578043444,0.9999555558023673,0.9999555558023673,0.9999555578043444,0.9999555558023673,0.9999555558023673,0.9688185223300358,0.9641902588471781,0.9735836886706134,0.9738391797022402,0.9637978648662744,0.9689800898834,0.9686543733083007,0.9377054802766799,18911.0,18911.0,37822.0,0.9688869737015896,0.9688185223300358,0.9688172315316161,0.9688869737015896,0.9688185223300358,0.9688172315316161
nonlin_mod,0.03341739034814784,200.0,20.0,60.0,0.7404802469135827,0.7378094650205831,0.7460156378600761,1346536.9308641974,54.86831275720164,0.9999721998415596,0.9999595859510181,0.9999848163501964,0.9999848177325067,0.9999595818255079,0.9999722012024608,0.9999721984707745,0.9999444009794141,56732.0,56732.0,113464.0,0.9999722011234485,0.9999721998415596,0.9999721998415596,0.9999722011234485,0.9999721998415596,0.9999721998415596,0.9682052142028744,0.9649959205662649,0.9716242419403299,0.9716918952621366,0.9647185331617115,0.9682873335226194,0.9681177477839475,0.9365152310020509,18911.0,18911.0,37822.0,0.9683100812646164,0.9682052142028744,0.9682025406102764,0.9683100812646164,0.9682052142028744,0.9682025406102764
c1_strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
exp_decay,0.033754296924964323,200.0,20.0,59.97402597402598,0.7417103174603156,0.7489624819624776,0.7237741702741667,1345375.594155844,55.00757575757576,0.9999563655988476,0.9999393114631975,0.9999734234855658,0.9999734263235905,0.9999393047936447,0.9999563679451585,0.9999563632388113,0.9999127330378705,56732.0,56732.0,113464.0,0.9999563674819533,0.9999563655988476,0.9999563655988476,0.9999563674819533,0.9999563655988476,0.9999563655988476,0.9686445443163648,0.9647123702398975,0.9727314481468343,0.9729008204635802,0.9643882680054178,0.9687658002085119,0.9685198119657419,0.9373664216367188,18911.0,18911.0,37822.0,0.968721909193711,0.9686445443163648,0.9686428060050486,0.968721909193711,0.9686445443163648,0.9686428060050486
