algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,2497,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966659616,0.961945142,0.971471311,0.971762466,0.961556766,0.966828883,0.966488613,0.933367842,18911,18911,37822,0.966708227,0.966659616,0.966658748,0.966708227,0.966659616,0.966658748
SGDClassifier,tfidf,2746,3,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966130823,0.96166335,0.970685604,0.970969277,0.96129237,0.966293909,0.965966152,0.932305299,18911,18911,37822,0.966174477,0.966130823,0.96613003,0.966174477,0.966130823,0.96613003
SGDClassifier,tfidf,2407,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966157263,0.961278845,0.971139971,0.971445191,0.960869335,0.96633528,0.965977354,0.932366669,18911,18911,37822,0.966209408,0.966157263,0.966156317,0.966209408,0.966157263,0.966156317
SGDClassifier,tfidf,2710,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965998625,0.961459915,0.970627503,0.970916398,0.961080852,0.966165018,0.965830588,0.932042333,18911,18911,37822,0.966043709,0.965998625,0.965997803,0.966043709,0.965998625,0.965997803
SGDClassifier,tfidf,2462,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967479245,0.961428049,0.973691261,0.974036275,0.960922215,0.967691095,0.967264598,0.935038897,18911,18911,37822,0.967559655,0.967479245,0.967477847,0.967559655,0.967479245,0.967477847
SGDClassifier,tfidf,2307,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967003331,0.960958296,0.973209023,0.973560362,0.960446301,0.967218282,0.966785543,0.934086988,18911,18911,37822,0.96708366,0.967003331,0.967001913,0.96708366,0.967003331,0.967001913
SGDClassifier,tfidf,2380,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967637883,0.961873923,0.973547523,0.973877637,0.961398128,0.967838562,0.967434683,0.935348603,18911,18911,37822,0.967710723,0.967637883,0.967636623,0.967710723,0.967637883,0.967636623
SGDClassifier,tfidf,2326,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966818254,0.961618908,0.972136057,0.972449897,0.961186611,0.967004075,0.966630328,0.933695735,18911,18911,37822,0.966877483,0.966818254,0.966817202,0.966877483,0.966818254,0.966817202
SGDClassifier,tfidf,2292,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.967532124,0.961624811,0.973592587,0.973930517,0.961133732,0.967738546,0.967323044,0.93514082,18911,18911,37822,0.967608699,0.967532124,0.967530795,0.967608699,0.967532124,0.967530795
SGDClassifier,tfidf,2506,4,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.966130823,0.961180287,0.971188796,0.97149807,0.960763577,0.966311637,0.965948058,0.932315363,18911,18911,37822,0.966184541,0.966130823,0.966129848,0.966184541,0.966130823,0.966129848
SGDClassifier,tfidf,2431,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96636878,0.961439858,0.971404137,0.971709587,0.961027973,0.966547444,0.966188198,0.932790776,18911,18911,37822,0.966421997,0.96636878,0.966367821,0.966421997,0.96636878,0.966367821
SGDClassifier,tfidf,2251,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.96634234,0.961341285,0.97145301,0.971762466,0.960922215,0.966523786,0.966158918,0.932739486,18911,18911,37822,0.966397147,0.96634234,0.966341352,0.966397147,0.96634234,0.966341352
SGDClassifier,tfidf,2335,2,,1,1,1,1,1,1,1,1,56732,56732,113464,1,1,1,1,1,1,0.965972186,0.961844864,0.970173941,0.970440484,0.961503887,0.966123556,0.965819457,0.931981587,18911,18911,37822,0.966009402,0.965972186,0.965971506,0.966009402,0.965972186,0.965971506
