,strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,lin_variation,0.093588889,100,10,60,0.678833333,0.745,0.716166667,3155447.083,289.25,0.999933333,0.999905564,0.99996111,0.999961111,0.999905556,0.999933336,0.999933331,0.99986667,15000,15000,30000,0.999933337,0.999933333,0.999933333,0.999933337,0.999933333,0.999933333,0.910658333,0.882239919,0.94372583,0.947866667,0.87345,0.913859455,0.907205873,0.823637714,5000,5000,10000,0.912982875,0.910658333,0.910532664,0.912982875,0.910658333,0.910532664
,nonlin_mod,0.088944444,100,10,60,0.726861111,0.722027778,0.684583333,9215966.333,839.3611111,0.999868519,0.999753998,0.999983325,0.999983333,0.999753704,0.999868594,0.999868443,0.99973718,15000,15000,30000,0.999868662,0.999868519,0.999868518,0.999868662,0.999868519,0.999868518,0.910322222,0.879572963,0.946655206,0.950883333,0.869761111,0.913806277,0.906536338,0.823431167,5000,5000,10000,0.913114084,0.910322222,0.910171307,0.913114084,0.910322222,0.910171307
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,c2_strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
,exp_decay,0.088965926,100,10,60,0.776466667,0.737,0.741088889,9787386.622,941.9777778,0.99992,0.999869752,0.999970364,0.99997037,0.99986963,0.999920032,0.999919968,0.999840058,15000,15000,30000,0.999920058,0.99992,0.99992,0.999920058,0.99992,0.99992,0.910417778,0.884909431,0.940041065,0.943782222,0.877053333,0.913288877,0.907324303,0.822889938,5000,5000,10000,0.912475248,0.910417778,0.91030659,0.912475248,0.910417778,0.91030659
,lin_variation,0.090895833,100,10,60,0.79365625,0.76678125,0.681375,8049355.281,718.625,0.99993125,0.999868913,0.99999375,0.99999375,0.99986875,0.999931291,0.999931209,0.999862581,15000,15000,30000,0.999931331,0.99993125,0.99993125,0.999931331,0.99993125,0.99993125,0.91093125,0.879571182,0.948021372,0.952275,0.8695875,0.914464077,0.907089995,0.824722333,5000,5000,10000,0.913796277,0.91093125,0.910777036,0.913796277,0.91093125,0.910777036
,nonlin_mod,0.090548148,100,10,60,0.694481481,0.730333333,0.760111111,8192537.074,774.6296296,0.999980247,0.999970372,0.999990124,0.999990123,0.99997037,0.999980247,0.999980247,0.999960495,15000,15000,30000,0.999980248,0.999980247,0.999980247,0.999980248,0.999980247,0.999980247,0.911437037,0.882158622,0.945691733,0.9498,0.873074074,0.914706817,0.907900741,0.825358136,5000,5000,10000,0.913925178,0.911437037,0.911303779,0.913925178,0.911437037,0.911303779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
