ensemble_type,strategy,weights,estimators,best_cost,c1_strategy,c2_strategy,w_strategy,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,features,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[41.83135799772193, 37.35921011490136, -70.01221531128553]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09773333333333334,exp_decay,exp_decay,exp_decay,100,10,60,0.697,0.853,0.758,tfidf,108536,4,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9998666666666667,15000,15000,30000,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9096,0.8789785344189489,0.9456048738033073,0.95,0.8692,0.913110342176086,0.905794080867028,0.8218872964194497,5000,5000,10000,0.912291704111128,0.9096,0.909452211521557,0.9122917041111281,0.9096,0.9094522115215569
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.19018044346523505, 0.7205911667313682, 0.603764798592559]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09586666666666666,exp_decay,nonlin_mod,exp_decay,100,10,60,0.611,0.672,0.694,tfidf,108022,5,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9116,0.8838120104438643,0.94372574385511,0.9478,0.8754,0.9146882841150358,0.9082797260842498,0.8253660274926002,5000,5000,10000,0.9137688771494872,0.9116,0.9114840050996428,0.9137688771494872,0.9116,0.9114840050996427
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.6991675245794589, 1.114983472309065, 0.5723021415066322]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.0968,exp_decay,lin_variation,exp_decay,100,10,60,0.98,0.921,0.864,tfidf,108087,4,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9998666666666667,15000,15000,30000,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9118,0.8839985080193957,0.9439413540319103,0.948,0.8756,0.9148812970469021,0.908487238016186,0.8257670799840932,5000,5000,10000,0.913969931025653,0.9117999999999999,0.9116842675315441,0.913969931025653,0.9118,0.9116842675315442
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.8050884168355703, 0.8218789148224086, 0.07875837061316156]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09266666666666667,nonlin_mod,exp_decay,exp_decay,100,10,60,0.811,0.658,0.923,tfidf,106852,3,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9998666666666667,15000,15000,30000,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9113,0.8836038052602126,0.9433067471437809,0.9474,0.8752,0.9143905028472156,0.9079780060172217,0.8247524600797049,5000,5000,10000,0.9134552762019967,0.9113,0.9111842544322186,0.9134552762019968,0.9113,0.9111842544322186
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.3080512980884618, 0.47125029806428675, 0.3161138175317158]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09160000000000001,nonlin_mod,nonlin_mod,exp_decay,100,10,60,0.555,0.586,0.553,tfidf,108541,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9121,0.8830637664993494,0.945899156026834,0.95,0.8742,0.9153097600924944,0.9086373557842221,0.8265780306456737,5000,5000,10000,0.9144814612630917,0.9120999999999999,0.9119735579383583,0.9144814612630918,0.9121,0.9119735579383583
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.7705706050321842, 0.5347462622422939, 0.580550946271467]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.0948,nonlin_mod,lin_variation,exp_decay,100,10,60,0.912,0.594,0.582,tfidf,106213,3,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9128,0.8837857939754555,0.9465599307659022,0.9506,0.875,0.9159761032954327,0.9093743504468924,0.8279694622064663,5000,5000,10000,0.9151728623706789,0.9128000000000001,0.9126752268711625,0.915172862370679,0.9128,0.9126752268711625
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[-0.38322586819505355, 9.796155620776679, 2.352976689238557]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09399999999999997,lin_variation,exp_decay,exp_decay,100,10,60,0.518,0.852,0.673,tfidf,108567,4,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9998666666666667,15000,15000,30000,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.9999333333333333,0.912,0.8856233620366903,0.942249892657793,0.9462,0.8778,0.914910075420615,0.908883826879271,0.82593435687605,5000,5000,10000,0.9139366273472417,0.912,0.9118969511499431,0.9139366273472417,0.912,0.9118969511499431
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.43156187012185954, 0.9395764936742127, 0.19604927847166026]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.0994666666666667,lin_variation,nonlin_mod,exp_decay,100,10,60,0.646,0.955,0.51,tfidf,107235,4,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9115,0.8837903376235777,0.9435223108428541,0.9476,0.8754,0.9145835344078757,0.9081854964207905,0.8251535067415476,5000,5000,10000,0.9136563242332159,0.9115,0.9113845154143331,0.9136563242332159,0.9115,0.9113845154143332
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[0.3703150843241883, 0.7526418148115315, 0.5891405951648063]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09693333333333332,lin_variation,lin_variation,exp_decay,100,10,60,0.746,0.605,0.579,tfidf,108230,3,0.9999333333333333,0.9998666844420744,1.0,1.0,0.9998666666666667,0.9999333377774814,0.9999333288885925,0.9998666755543705,15000,15000,30000,0.9999333422210372,0.9999333333333333,0.9999333333330369,0.9999333422210371,0.9999333333333333,0.9999333333330369,0.9126,0.8837425595238095,0.9461505190311419,0.9502,0.875,0.9157671549730148,0.9091853699085619,0.8275432124206843,5000,5000,10000,0.9149465392774757,0.9126000000000001,0.9124762624407883,0.9149465392774757,0.9126,0.9124762624407884
VotingClassifier,EnsembleStrategy.weight_voting_soft,"[-161582663.4341578, 2375347159.9874735, 137726958.6383873]","[SGDClassifier(class_weight='balanced', eta0=0.8102054986375052,
              learning_rate='constant', loss='modified_huber', penalty=None), WrapperForPAC(class_weight='balanced'), WrapperForLinearSVC(class_weight='balanced')]",0.09506666666666663,exp_decay,exp_decay,nonlin_mod,100,10,60,0.513,0.562,0.784,tfidf,107008,5,0.9999666666666667,0.9999333377774815,1.0,1.0,0.9999333333333333,0.9999666677777408,0.9999666655555185,0.9999333355554074,15000,15000,30000,0.9999666688887408,0.9999666666666667,0.9999666666666296,0.9999666688887408,0.9999666666666667,0.9999666666666297,0.9113,0.8851844914778049,0.9412143316884789,0.9452,0.8774,0.9142083373633815,0.9081875582237864,0.8244972237288523,5000,5000,10000,0.9131994115831419,0.9113,0.9111979477935839,0.9131994115831418,0.9113,0.911197947793584
