algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
Perceptron,tfidf,22643,9,"{'class_weight': 'balanced', 'penalty': 'elasticnet'}",0.8859499867933684,0.8907415042110843,0.8750159598416783,0.9420730852723801,0.7782492797972674,0.9156884737465887,0.8238007117437722,0.7426925525250819,321077,167314,488391,0.8828787320263813,0.8601611825348238,0.8697445927451805,0.8853542146610663,0.8859499867933684,0.884209373984842,0.8854831477238524,0.8921605168343893,0.8704675620123327,0.939350619014249,0.782112888187621,0.9151476257447283,0.8239282982159554,0.7417602904276963,107025,55772,162797,0.881314039423361,0.860731753600935,0.8695379619803418,0.8847288106215246,0.8854831477238524,0.8838971460986984
PassiveAggressiveClassifier,tfidf,13249,9,{'class_weight': 'balanced'},0.9999529065850927,0.9999719689041711,0.9999163274941878,0.999956396752181,0.9999462089245371,0.999964182767551,0.9999312679861222,0.9998954510119412,321077,167314,488391,0.9999441481991794,0.9999513028383591,0.9999477253768365,0.9999529071547326,0.9999529065850927,0.9999529067535786,0.9578002051634859,0.9497507746194261,0.9752196221721215,0.9880868955851436,0.8996808434339812,0.9685396345651877,0.9359285234648959,0.9061781711226855,107025,55772,162797,0.9624851983957738,0.9438838695095624,0.9522340790150418,0.9584760494445699,0.9578002051634859,0.9573675190576202
algorithm,features,training_time,testing_time,best_estimator,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
SGDClassifier,tfidf,515493,11,"{'class_weight': 'balanced', 'eta0': 0.11931200552720522, 'learning_rate': 'constant', 'loss': 'modified_huber', 'penalty': None}",0.9999037656304068,0.9999345941097324,0.9998446082034915,0.9999190225397646,0.9998744874905866,0.9999268082641256,0.9998595476238147,0.9997863561461932,321077,167314,488391,0.999889601156612,0.9998967550151756,0.9998931779439701,0.9999037665516554,0.9999037656304068,0.9999037659747038,0.9576712101574353,0.9494506086394484,0.9754868582323301,0.9882270497547302,0.8990353582442803,0.9684508357712858,0.9357020891455872,0.9059041031506365,107025,55772,162797,0.9624687334358892,0.9436312039995052,0.9520764624584365,0.958370267553889,0.9576712101574353,0.9572315682368198
NearestCentroid,tfidf,2099256,44,{'metric': 'l2'},0.838148123122662,0.8576177923827987,0.7942252948352989,0.9038672966297804,0.712032465902435,0.8801353816479622,0.7508863488101654,0.6336166053899569,321077,167314,488391,0.8259215436090488,0.8079498812661077,0.8155108652290638,0.8359006593179749,0.838148123122662,0.8358569803665644,0.7817834480979379,0.8607685631824329,0.6589171624570271,0.7969820135482364,0.7526178010471204,0.8276481061910839,0.7026574597196065,0.5344335117292895,107025,55772,162797,0.75984286281973,0.7747999072976783,0.7651527829553452,0.7916170657883942,0.7817834480979379,0.7848280398814637
LogisticRegression,tfidf,808501,192,"{'class_weight': 'balanced', 'dual': False, 'max_iter': 150, 'solver': 'lbfgs'}",0.9757202733056096,0.9756995830961648,0.9757614337479189,0.9876665099026091,0.9527953428882221,0.9816465766485268,0.9641416432308203,0.9459454480885433,321077,167314,488391,0.9757305084220418,0.9702309263954156,0.9728941099396735,0.9757207720205053,0.9757202733056096,0.9756497003140937,0.9430272056610379,0.9407282498917905,0.9479393460626963,0.9747535622518103,0.8821451624471061,0.9574387048517582,0.9138595562490132,0.8726386019737218,107025,55772,162797,0.9443337979772434,0.9284493623494582,0.9356491305503857,0.9431986716787016,0.9430272056610379,0.9425090914321478
