strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
EnsembleStrategy.weight_voting_hard,0.092190947,100,10,60,0.748777778,0.750111111,0.772987654,12156585.22,1348.666667,0.999958848,0.999930054,0.999987652,0.999987654,0.999930041,0.999958852,0.999958844,0.999917701,15000,15000,30000,0.999958853,0.999958848,0.999958848,0.999958853,0.999958848,0.999958848,0.906859259,0.88252999,0.935271328,0.938817284,0.874901235,0.909616182,0.903875602,0.815757155,5000,5000,10000,0.908900659,0.906859259,0.906745892,0.908900659,0.906859259,0.906745892
EnsembleStrategy.weight_voting_soft,0.086994239,100,10,60,0.745839506,0.715925926,0.749901235,12159834.1,1116.160494,0.999957202,0.999924357,0.999990124,0.999990123,0.99992428,0.999957221,0.999957182,0.999914442,15000,15000,30000,0.99995724,0.999957202,0.999957202,0.99995724,0.999957202,0.999957202,0.910569136,0.88749906,0.937395689,0.940812346,0.880325926,0.913188249,0.907744035,0.823013768,5000,5000,10000,0.912447374,0.910569136,0.910466142,0.912447374,0.910569136,0.910466142
w_strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
exp_decay,0.09105679,100,10,60,0.767,0.738740741,0.769351852,12156798.69,1234.296296,0.999948148,0.999902576,0.999993826,0.999993827,0.999902469,0.999948175,0.999948121,0.999896349,15000,15000,30000,0.999948201,0.999948148,0.999948148,0.999948201,0.999948148,0.999948148,0.909751852,0.882896645,0.941016684,0.944988889,0.874514815,0.91280596,0.906456207,0.821705398,5000,5000,10000,0.911956664,0.909751852,0.909631084,0.911956664,0.909751852,0.909631084
lin_variation,0.088224691,100,10,60,0.739055556,0.714259259,0.761185185,12167731.7,1233.962963,0.999958025,0.999935813,0.999980246,0.999980247,0.999935802,0.999958028,0.999958022,0.999916054,15000,15000,30000,0.999958029,0.999958025,0.999958025,0.999958029,0.999958025,0.999958025,0.907040741,0.885211693,0.932454078,0.935718519,0.878362963,0.909538443,0.904344002,0.815871123,5000,5000,10000,0.908832885,0.907040741,0.906941222,0.908832885,0.907040741,0.906941222
nonlin_mod,0.089496296,100,10,60,0.73587037,0.746055556,0.753796296,12150098.59,1228.981481,0.999967901,0.999943228,0.999992592,0.999992593,0.99994321,0.999967906,0.999967897,0.999935812,15000,15000,30000,0.99996791,0.999967901,0.999967901,0.99996791,0.999967901,0.999967901,0.90935,0.886935236,0.935529763,0.938737037,0.879962963,0.911862243,0.906629247,0.820579864,5000,5000,10000,0.911232499,0.90935,0.909245745,0.911232499,0.90935,0.909245745
c1_strategy,best_cost,n_inter_pso,n_particles,n_processes_pso,c1,c2,w,training_time,testing_time,train_accuracy,train_precision_0,train_precision_1,train_recall_0,train_recall_1,train_f1_0,train_f1_1,train_mcc,train_support_0,train_support_1,train_support,train_macro_avg_precision,train_macro_avg_recall,train_macro_avg_f1,train_weighted_avg_precision,train_weighted_avg_recall,train_weighted_avg_f1,test_accuracy,test_precision_0,test_precision_1,test_recall_0,test_recall_1,test_f1_0,test_f1_1,test_mcc,test_support_0,test_support_1,test_support,test_macro_avg_precision,test_macro_avg_recall,test_macro_avg_f1,test_weighted_avg_precision,test_weighted_avg_recall,test_weighted_avg_f1
exp_decay,0.090619753,100,10,60,0.738222222,0.729925926,0.770648148,12147109.52,1236.259259,0.999933333,0.999877898,0.999988888,0.999988889,0.999877778,0.999933364,0.999933303,0.999866726,15000,15000,30000,0.999933393,0.999933333,0.999933333,0.999933393,0.999933333,0.999933333,0.907575926,0.88303809,0.936097596,0.939781481,0.87537037,0.910380961,0.90455029,0.817140971,5000,5000,10000,0.909567843,0.907575926,0.907465625,0.909567843,0.907575926,0.907465625
lin_variation,0.089237037,100,10,60,0.748925926,0.743981481,0.722685185,12157651.11,1231.203704,0.999964815,0.999941987,0.999987654,0.999987654,0.999941975,0.999964818,0.999964812,0.999929635,15000,15000,30000,0.99996482,0.999964815,0.999964815,0.99996482,0.999964815,0.999964815,0.909972222,0.885483586,0.938385097,0.942037037,0.877907407,0.912746617,0.906981911,0.821903865,5000,5000,10000,0.911934342,0.909972222,0.909864264,0.911934342,0.909972222,0.909864264
